sku,product_name,category,date,units_sold,current_stock,unit_price,unit_cost,lead_time_days,safety_stock,reorder_point
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-05-17,3.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-05-18,7.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-05-19,2.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-05-20,6.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-05-21,3.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-05-22,2.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-05-23,3.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-05-24,3.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-05-25,5.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-05-26,3.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-05-27,3.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-05-28,2.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-05-29,6.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-05-30,4.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-05-31,5.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-01,4.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-02,3.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-03,2.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-04,3.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-05,5.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-06,4.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-07,6.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-08,6.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-09,6.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-10,2.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-11,7.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-12,6.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-13,6.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-14,5.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-15,4.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-16,4.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-17,3.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-18,4.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-19,5.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-20,7.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-21,4.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-22,4.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-23,3.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-24,4.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-25,2.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-26,2.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-27,4.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-28,6.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-29,6.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-06-30,5.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-01,6.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-02,5.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-03,4.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-04,8.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-05,4.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-06,5.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-07,4.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-08,4.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-09,4.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-10,3.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-11,8.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-12,6.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-13,3.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-14,3.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-15,7.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-16,4.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-17,6.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-18,3.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-19,4.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-20,6.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-21,0.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-22,3.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-23,3.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-24,5.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-25,2.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-26,6.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-27,3.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-28,3.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-29,6.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-30,5.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-07-31,7.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-08-01,3.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-08-02,4.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-08-03,3.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-08-04,2.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-08-05,4.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-08-06,3.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-08-07,4.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-08-08,9.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-08-09,3.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-08-10,4.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-08-11,5.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-08-12,6.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-08-13,5.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-08-14,1.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-08-15,4.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-08-16,3.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-08-17,7.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-08-18,3.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-08-19,4.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-08-20,0.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-08-21,4.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-08-22,3.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-08-23,5.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-08-24,3.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-08-25,2.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-08-26,5.0,110.0,34.5,14.0,10,16,56
SKU-HMK-102,Stainless Steel French Press,Home & Kitchen,2026-08-27,2.0,110.0,34.5,14.0,10,16,56
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-01,3.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-02,0.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-03,3.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-04,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-05,0.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-06,3.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-07,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-08,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-09,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-10,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-11,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-12,3.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-13,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-14,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-15,0.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-16,0.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-17,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-18,0.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-19,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-20,0.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-21,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-22,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-23,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-24,3.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-25,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-26,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-27,3.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-28,0.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-29,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-30,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-03-31,3.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-01,3.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-02,4.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-03,0.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-04,0.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-05,3.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-06,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-07,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-08,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-09,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-10,3.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-11,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-12,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-13,4.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-14,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-15,0.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-16,3.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-17,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-18,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-19,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-20,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-21,3.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-22,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-23,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-24,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-25,4.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-26,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-27,0.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-28,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-29,0.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-04-30,0.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-01,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-02,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-03,5.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-04,3.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-05,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-06,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-07,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-08,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-09,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-10,5.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-11,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-12,4.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-13,0.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-14,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-15,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-16,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-17,4.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-18,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-19,4.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-20,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-21,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-22,4.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-23,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-24,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-25,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-26,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-27,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-28,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-29,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-30,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-05-31,3.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-06-01,3.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-06-02,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-06-03,3.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-06-04,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-06-05,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-06-06,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-06-07,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-06-08,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-06-09,3.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-06-10,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-06-11,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-06-12,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-06-13,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-06-14,4.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-06-15,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-06-16,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-06-17,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-06-18,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-06-19,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-06-20,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-06-21,4.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-06-22,2.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-06-23,1.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-06-24,0.0,390.0,27.99,11.5,15,11,38
SKU-HMK-103,Cold Brew Iced Coffee Pitcher,Home & Kitchen,2026-06-25,0.0,390.0,27.99,11.5,15,11,38
